seed file num_of_enrolls n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
64 1712099064 35 630436 22065260 -60.144833729883466 0.26422157352908476 -3.393345340536796 0.13581924331604311
64 1712099064 35 630436 22065260 -60.80615362131978 0.2696738781720406 -3.6120106971983077 0.15263197181890661
64 1712099064 35 630436 22065260 -60.277203276185084 0.2556254188888289 -3.6299833718632435 0.15126214579078268
64 1712099064 35 630436 22065260 -60.37298728184131 0.2692919150882565 -3.707427975571276 0.15781269356237354
64 1712099064 35 630436 22065260 -60.658629390700106 0.27615057445341956 -3.709920100011053 0.15480145860663677

64 1712099064 36 630436 22695696 -60.80717150269522 0.26345844146356184 -3.610821651114659 0.1472948119725177
64 1712099064 36 630436 22695696 -60.93968693811806 0.26528964077999884 -3.659332365756686 0.15087382989063625
64 1712099064 36 630436 22695696 -59.85658556176741 0.2606076151209735 -3.8211644378293954 0.16405036512812043
64 1712099064 36 630436 22695696 -60.84196506552328 0.26048532340599895 -3.6828405892460694 0.1527860276156927
64 1712099064 36 630436 22695696 -60.77088206190436 0.2622823763344885 -3.614639313884914 0.14248731819033672

64 1712099064 37 630436 23326132 -61.503201384720626 0.2692847681698489 -3.8497310241956884 0.15974553794060753
64 1712099064 37 630436 23326132 -59.917108959117975 0.2566013703024894 -3.5346285084936584 0.14610048249640273
64 1712099064 37 630436 23326132 -61.13932912473621 0.2740739976049883 -3.5877478560956333 0.14864955006178113
64 1712099064 37 630436 23326132 -59.556846486655964 0.26202667547590536 -3.6308039628855364 0.15613078543045095
64 1712099064 37 630436 23326132 -60.183436743832836 0.2698326985810985 -3.6369282591957455 0.15214359906105374

64 1712099064 38 630436 23956568 -59.20918116803892 0.2646591237560391 -3.6272539941712725 0.15340383900692778
64 1712099064 38 630436 23956568 -61.46085995272999 0.27344983339739093 -3.6272016827549636 0.1498168800683563
64 1712099064 38 630436 23956568 -60.496963217208986 0.27468942669008745 -3.8159700973041595 0.1663818487330896
64 1712099064 38 630436 23956568 -60.05865932503189 0.2630312145631962 -3.5264918576635447 0.14606236559822883
64 1712099064 38 630436 23956568 -60.810413418515374 0.2722459746967324 -3.5357376818971873 0.148363673325477

64 1712099064 39 630436 24587004 -60.47047035558597 0.2658566296403353 -3.6198080395913066 0.14740836856499406
64 1712099064 39 630436 24587004 -60.89979167142736 0.2621862899870085 -3.5753813479707626 0.14592339774030322
64 1712099064 39 630436 24587004 -60.176768616055924 0.26671584805333826 -3.795499796540237 0.15987021196171794
64 1712099064 39 630436 24587004 -61.56672886221149 0.2645733607351479 -3.699861135195746 0.14962867788362277
64 1712099064 39 630436 24587004 -60.164252172399245 0.2624396085394558 -3.626322722399005 0.14868925516404558

64 1712099064 40 630436 25217440 -61.288322097179936 0.27596237226868603 -3.506107157814347 0.14215220712722468
64 1712099064 40 630436 25217440 -60.12140068104925 0.26876860184041085 -3.810413872706735 0.16627226265083966
64 1712099064 40 630436 25217440 -60.77478500863632 0.2646495945314956 -3.5640892065775263 0.14861222726565254
64 1712099064 40 630436 25217440 -60.51231839215053 0.26473456345034163 -3.6925854036861097 0.15518500989451145
64 1712099064 40 630436 25217440 -60.500447001219925 0.2608323459997903 -3.5920692075741956 0.14725510687025323

64 1712099064 41 630436 25847876 -60.162094368810656 0.26101578357225214 -3.7285432862431303 0.15005828709012425
64 1712099064 41 630436 25847876 -60.46474413965639 0.2756018499401247 -3.5796517380887503 0.14451783712014127
64 1712099064 41 630436 25847876 -59.80944673424005 0.255526950235213 -3.5348621789060934 0.14343706423650268
64 1712099064 41 630436 25847876 -60.32216704498265 0.2637355830773678 -3.611973675573306 0.14870751951108724
64 1712099064 41 630436 25847876 -60.438382294547324 0.2693101794352981 -3.6654428616539034 0.1561442851652209

64 1712099064 42 630436 26478312 -61.06476517842081 0.2718084244697781 -3.731101691078122 0.15085318323745872
64 1712099064 42 630436 26478312 -60.51133013045283 0.26472344602170755 -3.6875314883623105 0.15428608637924407
64 1712099064 42 630436 26478312 -59.58232871431973 0.2555166269086243 -3.7228606915391134 0.15606328675660136
64 1712099064 42 630436 26478312 -60.80504008675282 0.2704719507275563 -3.6965662914518753 0.15923969493775825
64 1712099064 42 630436 26478312 -60.35723935938668 0.2682460826946106 -3.6414430972030067 0.15991865218648058

64 1712099064 43 630436 27108748 -60.25584800073648 0.2591933193783134 -3.491234003743155 0.1425262291905559
64 1712099064 43 630436 27108748 -60.18269446206761 0.26326071005428486 -3.6382738054381494 0.1511128546062683
64 1712099064 43 630436 27108748 -59.78884562477859 0.27161545767277273 -3.4656072681624597 0.14495300504095976
64 1712099064 43 630436 27108748 -59.84832611366433 0.2617932094745903 -3.6897436191086532 0.1549920430975062
64 1712099064 43 630436 27108748 -59.91574921280861 0.26444471620381105 -3.874098280649015 0.16763891227078245

64 1712099064 44 630436 27739184 -59.278395690285514 0.25683721860994024 -3.517061396026158 0.14386032062664184
64 1712099064 44 630436 27739184 -60.48878482600392 0.2696762604781765 -3.641005458969222 0.15258432569618927
64 1712099064 44 630436 27739184 -59.6753020948885 0.26028600379263134 -3.5665648079594545 0.14770933324015867
64 1712099064 44 630436 27739184 -59.48047146274503 0.25692218752878626 -3.5851162969983235 0.15173860701795622
64 1712099064 44 630436 27739184 -59.94825495664311 0.2608672864897831 -3.3457641959918787 0.13950387680618515

64 1712099064 45 630436 28369620 -61.05148967256461 0.2592171424396721 -3.4925563521200855 0.1436911768909952
64 1712099064 45 630436 28369620 -60.13428569537867 0.2630534494204644 -3.5198914648673507 0.1462863023750004
64 1712099064 45 630436 28369620 -60.118194350433484 0.27579084622690353 -3.359790873716358 0.1359439173371535
64 1712099064 45 630436 28369620 -60.56902813940522 0.26805470410169585 -3.657002741256777 0.14497762220436372
64 1712099064 45 630436 28369620 -60.41564760079935 0.2640603708138911 -3.754524651580189 0.15257320826755522

64 1712099064 46 630436 29000056 -60.33416950712727 0.27410734989089036 -3.6447862826723205 0.1498041744356317
64 1712099064 46 630436 29000056 -59.95611126998761 0.26359979162762326 -3.3958974296207094 0.13588356558171155
64 1712099064 46 630436 29000056 -61.02851359945865 0.27567014271601953 -3.631930717595836 0.15019328443782343
64 1712099064 46 630436 29000056 -61.22601974032566 0.27181715959227626 -3.8431816928133236 0.15827724325886777
64 1712099064 46 630436 29000056 -60.031742825020935 0.26200523472068254 -3.7287913438173037 0.15337763363943321

64 1712099064 47 630436 29630492 -59.76727067260518 0.26706128244303906 -3.5795538169484744 0.15012578576397384
64 1712099064 47 630436 29630492 -60.670049549210255 0.2709523824649563 -3.6481850221070102 0.1514066723630253
64 1712099064 47 630436 29630492 -60.45094742447895 0.26600195031462326 -3.829884468330105 0.1672116853704168
64 1712099064 47 630436 29630492 -59.80871555457428 0.26671028933902124 -3.4140041567722927 0.13954755241867603
64 1712099064 47 630436 29630492 -61.63728989302605 0.27355703717350494 -3.5507047418807725 0.1471764907677696

64 1712099064 48 630436 30260928 -60.45689882273171 0.26391266783346723 -3.610993543907 0.14890128041013784
64 1712099064 48 630436 30260928 -60.64527934968521 0.25693568726355615 -3.646191487243648 0.15518818630269263
64 1712099064 48 630436 30260928 -60.02216466794332 0.26308997811454765 -3.7593491390871328 0.1488298112260618
64 1712099064 48 630436 30260928 -60.23942653008356 0.2545573516379149 -3.5717829954718687 0.14489265328551781
64 1712099064 48 630436 30260928 -60.730014742899385 0.2705394494014059 -3.6912724646688844 0.1611344224178184

64 1712099064 49 630436 30891364 -60.63685775504889 0.2607473770809444 -3.7164614576755777 0.1574791707033521
64 1712099064 49 630436 30891364 -60.92992752632557 0.25933625774646546 -3.6312151291785044 0.15521439167018716
64 1712099064 49 630436 30891364 -60.30730154851474 0.26330279746268515 -3.5883600231231356 0.14509117879684008
64 1712099064 49 630436 30891364 -60.032906364206 0.26072037761140454 -3.6218175649133415 0.150271900540307
64 1712099064 49 630436 30891364 -60.46184234543488 0.26347432350446764 -3.6102252076645795 0.14725272456411737

64 1712099064 50 630436 31521800 -60.884021579268754 0.27086979585224624 -3.4707672808851293 0.14130410614285577
64 1712099064 50 630436 31521800 -60.663965734448176 0.2607997878159335 -3.7019089974387156 0.15919601932526736
64 1712099064 50 630436 31521800 -60.0217820665182 0.2646106835312765 -3.479213432615993 0.14004704260516296
64 1712099064 50 630436 31521800 -60.56471494620826 0.26463371249058987 -3.6206368217349607 0.1477077450360681
64 1712099064 50 630436 31521800 -58.666106839117845 0.25822054437283404 -3.634211537985502 0.15002175839604093

64 1712099064 55 630436 34673980 -60.52813706349513 0.26359979162762337 -3.739497800084033 0.15259306081868745
64 1712099064 55 630436 34673980 -60.722267613918284 0.26561839902674855 -3.5115089148515173 0.14506894393957198
64 1712099064 55 630436 34673980 -60.01569230961626 0.26901715578058644 -3.6335056649906723 0.14453054275286592
64 1712099064 55 630436 34673980 -60.31093857792136 0.27370632835801934 -3.5335103089844635 0.14629027288522684
64 1712099064 55 630436 34673980 -61.12461142470378 0.2731568097426792 -3.5686684005677183 0.1474798377490701

64 1712099064 60 630436 37826160 -60.07816573819538 0.2793444528795728 -3.6089486047198913 0.14941506443343996
64 1712099064 60 630436 37826160 -60.680549978910996 0.2680618510201035 -3.6379830826375894 0.1498248210888092
64 1712099064 60 630436 37826160 -61.36823013055686 0.2767675917426093 -3.66267062455517 0.15010990372306804
64 1712099064 60 630436 37826160 -61.07517668409947 0.2683080226541431 -3.6194556755621323 0.15114541279012517
64 1712099064 60 630436 37826160 -61.397035267545256 0.2618027386991338 -3.6041593470695354 0.1506443343995477

64 1712099064 65 630436 40978340 -59.885506600425586 0.2631519180740802 -3.501515817893082 0.14126519514263658
